# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
2770 6.6480088147e-12 2.0216019450e-13 -7.6865851456e-14 0.0000000000e+00 8.8242836675e-17 1.9992044248e-17 1.2940379712e-18
2771 6.6163322099e-12 2.0285341450e-13 -7.4435904614e-14 0.0000000000e+00 8.8090375391e-17 1.9886770524e-17 1.3039292113e-18
2772 6.5847009863e-12 2.0355902884e-13 -7.2112793104e-14 0.0000000000e+00 8.7938207340e-17 1.9780592300e-17 1.3137053335e-18
2773 6.5531199049e-12 2.0427654727e-13 -6.9896022614e-14 0.0000000000e+00 8.7786331953e-17 1.9673536075e-17 1.3233674772e-18
2774 6.5215932791e-12 2.0500547695e-13 -6.7784753976e-14 0.0000000000e+00 8.7634748713e-17 1.9565641615e-17 1.3329157738e-18
2775 6.4901254341e-12 2.0574532355e-13 -6.5778145094e-14 0.0000000000e+00 8.7483457100e-17 1.9456948806e-17 1.3423503558e-18
2776 6.4587207070e-12 2.0649559129e-13 -6.3875350939e-14 0.0000000000e+00 8.7332456587e-17 1.9347497651e-17 1.3516713564e-18
2777 6.4273834474e-12 2.0725578289e-13 -6.2075523551e-14 0.0000000000e+00 8.7181746647e-17 1.9237328271e-17 1.3608789098e-18
2778 6.3961180166e-12 2.0802539960e-13 -6.0377812031e-14 0.0000000000e+00 8.7031326747e-17 1.9126480905e-17 1.3699731513e-18
2779 6.3649287883e-12 2.0880394119e-13 -5.8781362541e-14 0.0000000000e+00 8.6881196351e-17 1.9014995914e-17 1.3789542171e-18
2780 6.3338201480e-12 2.0959090595e-13 -5.7285318301e-14 0.0000000000e+00 8.6731354920e-17 1.8902913775e-17 1.3878222444e-18
2781 6.3027964934e-12 2.1038579069e-13 -5.5888819586e-14 0.0000000000e+00 8.6581801909e-17 1.8790275085e-17 1.3965773711e-18
2782 6.2718622346e-12 2.1118809073e-13 -5.4591003722e-14 0.0000000000e+00 8.6432536771e-17 1.8677120558e-17 1.4052197364e-18
2783 6.2410217934e-12 2.1199729991e-13 -5.3391005086e-14 0.0000000000e+00 8.6283558955e-17 1.8563491031e-17 1.4137494803e-18
2784 6.2102796040e-12 2.1281291058e-13 -5.2287955100e-14 0.0000000000e+00 8.6134867907e-17 1.8449427456e-17 1.4221667437e-18
2785 6.1796401128e-12 2.1363441361e-13 -5.1280982230e-14 0.0000000000e+00 8.5986463068e-17 1.8334970908e-17 1.4304716687e-18
2786 6.1491077783e-12 2.1446129838e-13 -5.0369211983e-14 0.0000000000e+00 8.5838343874e-17 1.8220162579e-17 1.4386643981e-18
2787 6.1186870710e-12 2.1529305276e-13 -4.9551766905e-14 0.0000000000e+00 8.5690509761e-17 1.8105043782e-17 1.4467450758e-18
2788 6.0883824738e-12 2.1612916315e-13 -4.8827766576e-14 0.0000000000e+00 8.5542960159e-17 1.7989655948e-17 1.4547138467e-18
2789 6.0581984818e-12 2.1696911446e-13 -4.8196327609e-14 0.0000000000e+00 8.5395694492e-17 1.7874040631e-17 1.4625708565e-18
2790 6.0281396022e-12 2.1781239008e-13 -4.7656563646e-14 0.0000000000e+00 8.5248712185e-17 1.7758239500e-17 1.4703162521e-18
2791 5.9982103545e-12 2.1865847193e-13 -4.7207585359e-14 0.0000000000e+00 8.5102012655e-17 1.7642294348e-17 1.4779501812e-18
2792 5.9684152704e-12 2.1950684041e-13 -4.6848500440e-14 0.0000000000e+00 8.4955595317e-17 1.7526247088e-17 1.4854727926e-18
2793 5.9387588938e-12 2.2035697446e-13 -4.6578413604e-14 0.0000000000e+00 8.4809459583e-17 1.7410139750e-17 1.4928842359e-18
2794 5.9092457809e-12 2.2120835147e-13 -4.6396426586e-14 0.0000000000e+00 8.4663604860e-17 1.7294014488e-17 1.5001846618e-18
2795 5.8798805002e-12 2.2206044736e-13 -4.6301638136e-14 0.0000000000e+00 8.4518030551e-17 1.7177913574e-17 1.5073742219e-18
2796 5.8506676323e-12 2.2291273655e-13 -4.6293144014e-14 0.0000000000e+00 8.4372736056e-17 1.7061879401e-17 1.5144530689e-18
2797 5.8216117704e-12 2.2376469194e-13 -4.6370036995e-14 0.0000000000e+00 8.4227720771e-17 1.6945954484e-17 1.5214213564e-18
2798 5.7927175198e-12 2.2461578493e-13 -4.6531406859e-14 0.0000000000e+00 8.4082984087e-17 1.6830181457e-17 1.5282792389e-18
2799 5.7639894979e-12 2.2546548542e-13 -4.6776340389e-14 0.0000000000e+00 8.3938525394e-17 1.6714603076e-17 1.5350268721e-18
2800 5.7354323348e-12 2.2631326179e-13 -4.7103921374e-14 0.0000000000e+00 8.3794344075e-17 1.6599262217e-17 1.5416644124e-18
2801 5.7070506728e-12 2.2715858093e-13 -4.7513230597e-14 0.0000000000e+00 8.3650439510e-17 1.6484201878e-17 1.5481920173e-18
2802 5.6788491663e-12 2.2800090821e-13 -4.8003345841e-14 0.0000000000e+00 8.3506811078e-17 1.6369465177e-17 1.5546098454e-18
2803 5.6508324825e-12 2.2883970746e-13 -4.8573341882e-14 0.0000000000e+00 8.3363458149e-17 1.6255095356e-17 1.5609180561e-18
2804 5.6230053004e-12 2.2967444106e-13 -4.9222290484e-14 0.0000000000e+00 8.3220380094e-17 1.6141135774e-17 1.5671168098e-18
2805 5.5953723120e-12 2.3050456980e-13 -4.9949260402e-14 0.0000000000e+00 8.3077576277e-17 1.6027629916e-17 1.5732062682e-18
2806 5.5679382211e-12 2.3132955302e-13 -5.0753317375e-14 0.0000000000e+00 8.2935046061e-17 1.5914621385e-17 1.5791865935e-18
2807 5.5407077442e-12 2.3214884851e-13 -5.1633524123e-14 0.0000000000e+00 8.2792788801e-17 1.5802153908e-17 1.5850579492e-18
2808 5.5136856102e-12 2.3296191254e-13 -5.2588940346e-14 0.0000000000e+00 8.2650803852e-17 1.5690271334e-17 1.5908204997e-18
2809 5.4868765603e-12 2.3376819987e-13 -5.3618622723e-14 0.0000000000e+00 8.2509090564e-17 1.5579017631e-17 1.5964744103e-18
2810 5.4602853482e-12 2.3456716373e-13 -5.4721624903e-14 0.0000000000e+00 8.2367648282e-17 1.5468436893e-17 1.6020198476e-18
2811 5.4339167401e-12 2.3535825584e-13 -5.5896997509e-14 0.0000000000e+00 8.2226476348e-17 1.5358573333e-17 1.6074569789e-18
2812 5.4077755144e-12 2.3614092638e-13 -5.7143788132e-14 0.0000000000e+00 8.2085574100e-17 1.5249471289e-17 1.6127859724e-18
2813 5.3818664623e-12 2.3691462402e-13 -5.8461041327e-14 0.0000000000e+00 8.1944940873e-17 1.5141175218e-17 1.6180069977e-18
2814 5.3561943871e-12 2.3767879589e-13 -5.9847798614e-14 0.0000000000e+00 8.1804575997e-17 1.5033729702e-17 1.6231202251e-18
2815 5.3307641049e-12 2.3843288761e-13 -6.1303098469e-14 0.0000000000e+00 8.1664478798e-17 1.4927179445e-17 1.6281258258e-18
2816 5.3055804440e-12 2.3917634325e-13 -6.2825976330e-14 0.0000000000e+00 8.1524648599e-17 1.4821569273e-17 1.6330239723e-18
2817 5.2806482455e-12 2.3990860536e-13 -6.4415464586e-14 0.0000000000e+00 8.1385084718e-17 1.4716944137e-17 1.6378148380e-18
2818 5.2559723628e-12 2.4062911496e-13 -6.6070592579e-14 0.0000000000e+00 8.1245786470e-17 1.4613349107e-17 1.6424985971e-18
2819 5.2315576618e-12 2.4133731152e-13 -6.7790386599e-14 0.0000000000e+00 8.1106753165e-17 1.4510829380e-17 1.6470754250e-18
2820 5.2074090211e-12 2.4203263300e-13 -6.9573869882e-14 0.0000000000e+00 8.0967984112e-17 1.4409430274e-17 1.6515454980e-18
2821 5.1835313317e-12 2.4271451581e-13 -7.1420062608e-14 0.0000000000e+00 8.0829478612e-17 1.4309197230e-17 1.6559089935e-18
2822 5.1599294971e-12 2.4338239483e-13 -7.3327981896e-14 0.0000000000e+00 8.0691235964e-17 1.4210175814e-17 1.6601660899e-18
2823 5.1366084337e-12 2.4403570338e-13 -7.5296641804e-14 0.0000000000e+00 8.0553255465e-17 1.4112411713e-17 1.6643169665e-18
2824 5.1135730700e-12 2.4467387328e-13 -7.7325053325e-14 0.0000000000e+00 8.0415536404e-17 1.4015950739e-17 1.6683618036e-18
2825 5.0908283475e-12 2.4529633476e-13 -7.9412224381e-14 0.0000000000e+00 8.0278078070e-17 1.3920838829e-17 1.6723007826e-18
2826 5.0683792199e-12 2.4590251654e-13 -8.1557159828e-14 0.0000000000e+00 8.0140879745e-17 1.3827122042e-17 1.6761340860e-18
2827 5.0462296586e-12 2.4649192550e-13 -8.3758782121e-14 0.0000000000e+00 8.0003940757e-17 1.3734835991e-17 1.6798613926e-18
2828 5.0243796607e-12 2.4706438628e-13 -8.6015692904e-14 0.0000000000e+00 7.9867260620e-17 1.3643974083e-17 1.6834803620e-18
2829 5.0028282252e-12 2.4761980291e-13 -8.8326410184e-14 0.0000000000e+00 7.9730838896e-17 1.3554519112e-17 1.6869881425e-18
2830 4.9815743466e-12 2.4815807923e-13 -9.0689447535e-14 0.0000000000e+00 7.9594675139e-17 1.3466453821e-17 1.6903818749e-18
2831 4.9606170154e-12 2.4867911891e-13 -9.3103314100e-14 0.0000000000e+00 7.9458768904e-17 1.3379760894e-17 1.6936586924e-18
2832 4.9399552177e-12 2.4918282539e-13 -9.5566514581e-14 0.0000000000e+00 7.9323119740e-17 1.3294422960e-17 1.6968157204e-18
2833 4.9195879354e-12 2.4966910194e-13 -9.8077549239e-14 0.0000000000e+00 7.9187727196e-17 1.3210422594e-17 1.6998500771e-18
2834 4.8995141458e-12 2.5013785164e-13 -1.0063491389e-13 0.0000000000e+00 7.9052590814e-17 1.3127742313e-17 1.7027588729e-18
2835 4.8797328223e-12 2.5058897736e-13 -1.0323709989e-13 0.0000000000e+00 7.8917710136e-17 1.3046364580e-17 1.7055392106e-18
2836 4.8602429337e-12 2.5102238179e-13 -1.0588259416e-13 0.0000000000e+00 7.8783084700e-17 1.2966271802e-17 1.7081881854e-18
2837 4.8410434446e-12 2.5143796741e-13 -1.0856987914e-13 0.0000000000e+00 7.8648714039e-17 1.2887446329e-17 1.7107028849e-18
2838 4.8221333153e-12 2.5183563653e-13 -1.1129743283e-13 0.0000000000e+00 7.8514597686e-17 1.2809870457e-17 1.7130803892e-18
2839 4.8035115017e-12 2.5221529123e-13 -1.1406372874e-13 0.0000000000e+00 7.8380735168e-17 1.2733526424e-17 1.7153177705e-18
2840 4.7851769554e-12 2.5257683344e-13 -1.1686723593e-13 0.0000000000e+00 7.8247126010e-17 1.2658396414e-17 1.7174120937e-18
2841 4.7671286238e-12 2.5292016486e-13 -1.1970641898e-13 0.0000000000e+00 7.8113769735e-17 1.2584462554e-17 1.7193604159e-18
2842 4.7493654498e-12 2.5324518700e-13 -1.2257973798e-13 0.0000000000e+00 7.7980665860e-17 1.2511706913e-17 1.7211597864e-18
2843 4.7318863720e-12 2.5355180120e-13 -1.2548564856e-13 0.0000000000e+00 7.7847813901e-17 1.2440111509e-17 1.7228072472e-18
2844 4.7146903248e-12 2.5383990857e-13 -1.2842260184e-13 0.0000000000e+00 7.7715213371e-17 1.2369658298e-17 1.7242998323e-18
2845 4.6977762379e-12 2.5410941006e-13 -1.3138904447e-13 0.0000000000e+00 7.7582863778e-17 1.2300329183e-17 1.7256345684e-18
2846 4.6811430372e-12 2.5436020639e-13 -1.3438341859e-13 0.0000000000e+00 7.7450764629e-17 1.2232106010e-17 1.7268084742e-18
2847 4.6647896437e-12 2.5459219810e-13 -1.3740416185e-13 0.0000000000e+00 7.7318915425e-17 1.2164970569e-17 1.7278185608e-18
2848 4.6487149743e-12 2.5480528555e-13 -1.4044970740e-13 0.0000000000e+00 7.7187315667e-17 1.2098904594e-17 1.7286618318e-18
2849 4.6329179416e-12 2.5499936887e-13 -1.4351848388e-13 0.0000000000e+00 7.7055964850e-17 1.2033889760e-17 1.7293352829e-18
2850 4.6173974537e-12 2.5517434803e-13 -1.4660891541e-13 0.0000000000e+00 7.6924862468e-17 1.1969907689e-17 1.7298359023e-18
2851 4.6021524144e-12 2.5533012278e-13 -1.4971942162e-13 0.0000000000e+00 7.6794008010e-17 1.1906939945e-17 1.7301606703e-18
2852 4.5871817230e-12 2.5546659269e-13 -1.5284841760e-13 0.0000000000e+00 7.6663400964e-17 1.1844968033e-17 1.7303065595e-18
2853 4.5724842747e-12 2.5558365710e-13 -1.5599431393e-13 0.0000000000e+00 7.6533040812e-17 1.1783973406e-17 1.7302705351e-18
2854 4.5580589600e-12 2.5568121521e-13 -1.5915551666e-13 0.0000000000e+00 7.6402927034e-17 1.1723937456e-17 1.7300495541e-18
2855 4.5439046652e-12 2.5575916596e-13 -1.6233042730e-13 0.0000000000e+00 7.6273059108e-17 1.1664841522e-17 1.7296405662e-18
2856 4.5300202721e-12 2.5581740814e-13 -1.6551744285e-13 0.0000000000e+00 7.6143436507e-17 1.1606666883e-17 1.7290405131e-18
2857 4.5164046582e-12 2.5585584033e-13 -1.6871495575e-13 0.0000000000e+00 7.6014058701e-17 1.1549394762e-17 1.7282463288e-18
2858 4.5030566966e-12 2.5587436091e-13 -1.7192135391e-13 0.0000000000e+00 7.5884925159e-17 1.1493006327e-17 1.7272549398e-18
2859 4.4899752559e-12 2.5587286805e-13 -1.7513502069e-13 0.0000000000e+00 7.5756035343e-17 1.1437482686e-17 1.7260632644e-18
2860 4.4771592003e-12 2.5585125974e-13 -1.7835433489e-13 0.0000000000e+00 7.5627388715e-17 1.1382804893e-17 1.7246682135e-18
2861 4.4646073898e-12 2.5580943378e-13 -1.8157767078e-13 0.0000000000e+00 7.5498984731e-17 1.1328953943e-17 1.7230666901e-18
2862 4.4523186797e-12 2.5574728774e-13 -1.8480339805e-13 0.0000000000e+00 7.5370822847e-17 1.1275910775e-17 1.7212555895e-18
2863 4.4402919209e-12 2.5566471903e-13 -1.8802988184e-13 0.0000000000e+00 7.5242902513e-17 1.1223656268e-17 1.7192317991e-18
2864 4.4285259601e-12 2.5556162483e-13 -1.9125548272e-13 0.0000000000e+00 7.5115223177e-17 1.1172171249e-17 1.7169921986e-18
2865 4.4170196395e-12 2.5543790213e-13 -1.9447855668e-13 0.0000000000e+00 7.4987784283e-17 1.1121436482e-17 1.7145336599e-18
2866 4.4057717966e-12 2.5529344775e-13 -1.9769745516e-13 0.0000000000e+00 7.4860585273e-17 1.1071432679e-17 1.7118530471e-18
2867 4.3947812648e-12 2.5512815827e-13 -2.0091052501e-13 0.0000000000e+00 7.4733625584e-17 1.1022140490e-17 1.7089472164e-18
2868 4.3840468729e-12 2.5494193010e-13 -2.0411610849e-13 0.0000000000e+00 7.4606904651e-17 1.0973540511e-17 1.7058130164e-18
2869 4.3735674453e-12 2.5473465944e-13 -2.0731254328e-13 0.0000000000e+00 7.4480421906e-17 1.0925613279e-17 1.7024472876e-18
2870 4.3633418018e-12 2.5450624228e-13 -2.1049816247e-13 0.0000000000e+00 7.4354176776e-17 1.0878339273e-17 1.6988468629e-18
2871 4.3533687580e-12 2.5425657444e-13 -2.1367129457e-13 0.0000000000e+00 7.4228168687e-17 1.0831698916e-17 1.6950085674e-18
2872 4.3436471249e-12 2.5398555151e-13 -2.1683026346e-13 0.0000000000e+00 7.4102397060e-17 1.0785672572e-17 1.6909292181e-18
2873 4.3341757089e-12 2.5369306890e-13 -2.1997338846e-13 0.0000000000e+00 7.3976861312e-17 1.0740240547e-17 1.6866056243e-18
2874 4.3249533122e-12 2.5337902182e-13 -2.2309898425e-13 0.0000000000e+00 7.3851560860e-17 1.0695383092e-17 1.6820345876e-18
2875 4.3159787324e-12 2.5304330526e-13 -2.2620536092e-13 0.0000000000e+00 7.3726495114e-17 1.0651080396e-17 1.6772129015e-18
2876 4.3072507626e-12 2.5268581405e-13 -2.2929082393e-13 0.0000000000e+00 7.3601663483e-17 1.0607312595e-17 1.6721373518e-18
2877 4.2987681915e-12 2.5230644277e-13 -2.3235367413e-13 0.0000000000e+00 7.3477065372e-17 1.0564059762e-17 1.6668047162e-18
2878 4.2905298032e-12 2.5190508584e-13 -2.3539220776e-13 0.0000000000e+00 7.3352700183e-17 1.0521301917e-17 1.6612117649e-18
2879 4.2825343773e-12 2.5148163745e-13 -2.3840471643e-13 0.0000000000e+00 7.3228567314e-17 1.0479019019e-17 1.6553552599e-18
2880 4.2747806891e-12 2.5103599163e-13 -2.4138948709e-13 0.0000000000e+00 7.3104666160e-17 1.0437190968e-17 1.6492319555e-18
2881 4.2672675092e-12 2.5056804216e-13 -2.4434480210e-13 0.0000000000e+00 7.2980996113e-17 1.0395797610e-17 1.6428385979e-18
2882 4.2599931547e-12 2.5007774939e-13 -2.4726913287e-13 0.0000000000e+00 7.2857556602e-17 1.0354822112e-17 1.6361734005e-18
2883 4.2529541394e-12 2.4956534073e-13 -2.5016172203e-13 0.0000000000e+00 7.2734347216e-17 1.0314261128e-17 1.6292404765e-18
2884 4.2461465166e-12 2.4903111116e-13 -2.5302200425e-13 0.0000000000e+00 7.2611367579e-17 1.0274114689e-17 1.6220454288e-18
2885 4.2395663275e-12 2.4847535657e-13 -2.5584941278e-13 0.0000000000e+00 7.2488617317e-17 1.0234382826e-17 1.6145938768e-18
2886 4.2332096014e-12 2.4789837374e-13 -2.5864337944e-13 0.0000000000e+00 7.2366096049e-17 1.0195065564e-17 1.6068914568e-18
2887 4.2270723555e-12 2.4730046040e-13 -2.6140333462e-13 0.0000000000e+00 7.2243803393e-17 1.0156162928e-17 1.5989438216e-18
2888 4.2211505951e-12 2.4668191516e-13 -2.6412870730e-13 0.0000000000e+00 7.2121738965e-17 1.0117674943e-17 1.5907566407e-18
2889 4.2154403134e-12 2.4604303756e-13 -2.6681892505e-13 0.0000000000e+00 7.1999902378e-17 1.0079601629e-17 1.5823356005e-18
2890 4.2099374913e-12 2.4538412807e-13 -2.6947341398e-13 0.0000000000e+00 7.1878293241e-17 1.0041943006e-17 1.5736864041e-18
2891 4.2046380980e-12 2.4470548804e-13 -2.7209159880e-13 0.0000000000e+00 7.1756911162e-17 1.0004699092e-17 1.5648147713e-18
2892 4.1995380905e-12 2.4400741976e-13 -2.7467290278e-13 0.0000000000e+00 7.1635755747e-17 9.9678699010e-18 1.5557264386e-18
2893 4.1946334135e-12 2.4329022645e-13 -2.7721674777e-13 0.0000000000e+00 7.1514826596e-17 9.9314554481e-18 1.5464271595e-18
2894 4.1899199999e-12 2.4255421223e-13 -2.7972255417e-13 0.0000000000e+00 7.1394123309e-17 9.8954557446e-18 1.5369227041e-18
2895 4.1853937704e-12 2.4179968214e-13 -2.8218974098e-13 0.0000000000e+00 7.1273645483e-17 9.8598708006e-18 1.5272188595e-18
2896 4.1810506334e-12 2.4102694215e-13 -2.8461772575e-13 0.0000000000e+00 7.1153392712e-17 9.8247006239e-18 1.5173214295e-18
2897 4.1768864854e-12 2.4023629915e-13 -2.8700592458e-13 0.0000000000e+00 7.1033364587e-17 9.7899452207e-18 1.5072362348e-18
2898 4.1728972106e-12 2.3942806094e-13 -2.8935375217e-13 0.0000000000e+00 7.0913560697e-17 9.7556045951e-18 1.4969691129e-18
2899 4.1690786812e-12 2.3860253626e-13 -2.9166062175e-13 0.0000000000e+00 7.0793980628e-17 9.7216787492e-18 1.4865259183e-18
2900 4.1654267571e-12 2.3776003477e-13 -2.9392594515e-13 0.0000000000e+00 7.0674623962e-17 9.6881676835e-18 1.4759125223e-18
2901 4.1619372860e-12 2.3690086704e-13 -2.9614913272e-13 0.0000000000e+00 7.0555490282e-17 9.6550713962e-18 1.4651348131e-18
2902 4.1586061036e-12 2.3602534458e-13 -2.9832959340e-13 0.0000000000e+00 7.0436579163e-17 9.6223898838e-18 1.4541986959e-18
2903 4.1554290333e-12 2.3513377982e-13 -3.0046673467e-13 0.0000000000e+00 7.0317890182e-17 9.5901231407e-18 1.4431100928e-18
2904 4.1524018862e-12 2.3422648612e-13 -3.0255996260e-13 0.0000000000e+00 7.0199422910e-17 9.5582711597e-18 1.4318749429e-18
2905 4.1495204613e-12 2.3330377778e-13 -3.0460868177e-13 0.0000000000e+00 7.0081176918e-17 9.5268339312e-18 1.4204992021e-18
2906 4.1467805453e-12 2.3236597000e-13 -3.0661229535e-13 0.0000000000e+00 6.9963151772e-17 9.4958114440e-18 1.4089888434e-18
2907 4.1441779128e-12 2.3141337893e-13 -3.0857020506e-13 0.0000000000e+00 6.9845347037e-17 9.4652036849e-18 1.3973498568e-18
2908 4.1417083259e-12 2.3044632166e-13 -3.1048181116e-13 0.0000000000e+00 6.9727762274e-17 9.4350106386e-18 1.3855882494e-18
2909 4.1393675348e-12 2.2946511618e-13 -3.1234651248e-13 0.0000000000e+00 6.9610397042e-17 9.4052322881e-18 1.3737100451e-18
2910 4.1371512770e-12 2.2847008143e-13 -3.1416370638e-13 0.0000000000e+00 6.9493250898e-17 9.3758686141e-18 1.3617212851e-18
2911 4.1350552780e-12 2.2746153729e-13 -3.1593278878e-13 0.0000000000e+00 6.9376323393e-17 9.3469195958e-18 1.3496280273e-18
2912 4.1330752510e-12 2.2643980457e-13 -3.1765315416e-13 0.0000000000e+00 6.9259614080e-17 9.3183852101e-18 1.3374363472e-18
2913 4.1312068968e-12 2.2540520499e-13 -3.1932419552e-13 0.0000000000e+00 6.9143122506e-17 9.2902654321e-18 1.3251523368e-18
2914 4.1294459040e-12 2.2435806125e-13 -3.2094530444e-13 0.0000000000e+00 6.9026848216e-17 9.2625602348e-18 1.3127821057e-18
2915 4.1277879487e-12 2.2329869695e-13 -3.2251587102e-13 0.0000000000e+00 6.8910790752e-17 9.2352695895e-18 1.3003317802e-18
2916 4.1262286948e-12 2.2222743664e-13 -3.2403528391e-13 0.0000000000e+00 6.8794949654e-17 9.2083934653e-18 1.2878075040e-18
2917 4.1247637938e-12 2.2114460580e-13 -3.2550293030e-13 0.0000000000e+00 6.8679324459e-17 9.1819318295e-18 1.2752154379e-18
2918 4.1233888848e-12 2.2005053086e-13 -3.2691819593e-13 0.0000000000e+00 6.8563914702e-17 9.1558846472e-18 1.2625617598e-18
2919 4.1220995948e-12 2.1894553919e-13 -3.2828046508e-13 0.0000000000e+00 6.8448719913e-17 9.1302518819e-18 1.2498526648e-18
2920 4.1208915380e-12 2.1782995908e-13 -3.2958912056e-13 0.0000000000e+00 6.8333739622e-17 9.1050334947e-18 1.2370943652e-18
2921 4.1197603166e-12 2.1670411979e-13 -3.3084354372e-13 0.0000000000e+00 6.8218973353e-17 9.0802294452e-18 1.2242930904e-18
2922 4.1187015201e-12 2.1556835150e-13 -3.3204311446e-13 0.0000000000e+00 6.8104420631e-17 9.0558396905e-18 1.2114550872e-18
2923 4.1177107257e-12 2.1442298534e-13 -3.3318721119e-13 0.0000000000e+00 6.7990080976e-17 9.0318641862e-18 1.1985866196e-18
2924 4.1167834984e-12 2.1326835339e-13 -3.3427521087e-13 0.0000000000e+00 6.7875953905e-17 9.0083028857e-18 1.1856939686e-18
2925 4.1159153903e-12 2.1210478865e-13 -3.3530648900e-13 0.0000000000e+00 6.7762038933e-17 8.9851557403e-18 1.1727834328e-18
2926 4.1151019415e-12 2.1093262510e-13 -3.3628041960e-13 0.0000000000e+00 6.7648335572e-17 8.9624226996e-18 1.1598613278e-18
2927 4.1143386793e-12 2.0975219764e-13 -3.3719637522e-13 0.0000000000e+00 6.7534843331e-17 8.9401037110e-18 1.1469339868e-18
2928 4.1136211189e-12 2.0856384213e-13 -3.3805372695e-13 0.0000000000e+00 6.7421561718e-17 8.9181987200e-18 1.1340077600e-18
2929 4.1129447627e-12 2.0736789536e-13 -3.3885184440e-13 0.0000000000e+00 6.7308490235e-17 8.8967076701e-18 1.1210890150e-18
2930 4.1123051009e-12 2.0616469510e-13 -3.3959009571e-13 0.0000000000e+00 6.7195628384e-17 8.8756305027e-18 1.1081841369e-18
2931 4.1116976108e-12 2.0495458004e-13 -3.4026784755e-13 0.0000000000e+00 6.7082975662e-17 8.8549671575e-18 1.0952995279e-18
2932 4.1111177576e-12 2.0373788982e-13 -3.4088446511e-13 0.0000000000e+00 6.6970531566e-17 8.8347175718e-18 1.0824416079e-18
2933 4.1105609938e-12 2.0251496506e-13 -3.4143931209e-13 0.0000000000e+00 6.6858295588e-17 8.8148816813e-18 1.0696168138e-18
2934 4.1100227594e-12 2.0128614730e-13 -3.4193175074e-13 0.0000000000e+00 6.6746267216e-17 8.7954594194e-18 1.0568316001e-18
2935 4.1094984818e-12 2.0005177905e-13 -3.4236114182e-13 0.0000000000e+00 6.6634445940e-17 8.7764507176e-18 1.0440924387e-18
2936 4.1089835760e-12 1.9881220376e-13 -3.4272684459e-13 0.0000000000e+00 6.6522831242e-17 8.7578555055e-18 1.0314058189e-18
2937 4.1084738019e-12 1.9756775980e-13 -3.4302843151e-13 0.0000000000e+00 6.6411422625e-17 8.7396748515e-18 1.0187768548e-18
2938 4.1079663398e-12 1.9631876219e-13 -3.4326633327e-13 0.0000000000e+00 6.6300219675e-17 8.7219143932e-18 1.0062050995e-18
2939 4.1074587201e-12 1.9506552080e-13 -3.4344119693e-13 0.0000000000e+00 6.6189221994e-17 8.7045809241e-18 9.9368870989e-19
2940 4.1069484669e-12 1.9380834631e-13 -3.4355367160e-13 0.0000000000e+00 6.6078429185e-17 8.6876812543e-18 9.8122583776e-19
2941 4.1064330971e-12 1.9254755030e-13 -3.4360440842e-13 0.0000000000e+00 6.5967840847e-17 8.6712222109e-18 9.6881462945e-19
2942 4.1059101211e-12 1.9128344519e-13 -3.4359406053e-13 0.0000000000e+00 6.5857456574e-17 8.6552106374e-18 9.5645322605e-19
2943 4.1053770426e-12 1.9001634425e-13 -3.4352328313e-13 0.0000000000e+00 6.5747275963e-17 8.6396533940e-18 9.4413976330e-19
2944 4.1048313583e-12 1.8874656163e-13 -3.4339273345e-13 0.0000000000e+00 6.5637298603e-17 8.6245573578e-18 9.3187237162e-19
